,Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Light,Magnetic_x,Magnetic_y,Magnetic_z,Proximity,Latitude,Longitude,Elevation,Speed,Acceleration,Bearing
2823,1633988705.0,-0.14,-0.618,9.825,-0.003,0.0,-0.001,256.2,-29.231,35.006,-55.575,5.0,-32.87449,-60.68867,41.2,0.0,-0.618,6.199171
2824,1633988706.0,-0.123,-0.307,10.014,0.003,-0.001,0.001,256.2,-28.481,33.881,-55.275,5.0,-32.87449,-60.68867,41.2,0.0,-0.307,-3.1685631
2825,1633988707.0,-0.183,0.781,9.377,0.014,-0.007,0.002,256.2,-29.644,34.688,-54.469,5.0,-32.87449,-60.68867,41.2,0.0,0.781,-13.482221
2826,1633988708.0,-0.277,0.752,9.791,0.015,0.006,0.011,256.2,-26.944,35.588,-55.463,5.0,-32.87449,-60.68867,42.3,0.888888888888889,0.752,-14.397851
2827,1633988709.0,-0.142,-0.103,9.272,-0.035,-0.006,-0.004,256.2,-25.8,35.888,-55.5,5.0,-32.87447,-60.68867,41.7,2.138888888888889,-0.103,-17.254232
2828,1633988710.0,-0.312,0.773,8.964,0.042,-0.001,-0.003,230.6,-26.344,34.631,-57.975,5.0,-32.87444,-60.68868,42.0,3.611111111111111,0.773,-20.935741
2829,1633988711.0,-0.324,-0.034,10.12,-0.017,-0.002,0.004,207.6,-28.894,33.094,-57.131,5.0,-32.87442,-60.68869,42.3,3.5833333333333335,-0.034,-21.552988
2830,1633988712.0,0.023,-0.7,9.547,0.009,0.009,-0.008,188.3,-28.219,34.669,-56.363,5.0,-32.87438,-60.68871,42.4,4.611111111111112,-0.7,-19.881617
2831,1633988713.0,0.054,-1.15,9.693,0.019,0.01,-0.002,153.5,-29.269,36.581,-54.019,5.0,-32.87434,-60.68872,42.5,4.972222222222221,-1.15,-16.944883
2832,1633988714.0,-0.265,-0.678,9.899,-0.016,0.017,0.01,153.5,-26.531,35.906,-57.038,5.0,-32.8743,-60.68873,42.6,4.638888888888888,-0.678,-18.01128
2833,1633988715.0,-0.667,-0.594,9.844,-0.014,0.025,0.006,153.5,-28.35,34.519,-57.3,5.0,-32.87427,-60.68874,42.8,4.416666666666667,-0.594,-18.908981
2834,1633988716.0,-0.384,-0.556,8.84,0.007,0.017,0.007,171.1,-25.2,34.613,-55.669,5.0,-32.87423,-60.68875,42.3,4.527777777777778,-0.556,-18.313543
2835,1633988717.0,-0.154,-1.682,9.121,-0.033,0.006,-0.007,190.3,-26.213,34.781,-55.8,5.0,-32.87417,-60.68877,42.2,5.027777777777778,-1.682,-20.662828
2836,1633988718.0,-0.547,-3.442,9.774,0.007,0.024,-0.0,190.3,-27.0,32.588,-57.169,5.0,-32.87412,-60.68878,42.3,5.0,-3.442,-17.21059
2837,1633988719.0,-0.236,-1.854,9.782,0.003,-0.008,-0.001,213.4,-27.788,34.969,-54.825,5.0,-32.87408,-60.6888,42.5,3.555555555555556,-1.854,-15.604813
2838,1633988720.0,-0.119,-1.359,9.528,-0.005,-0.008,-0.0,237.5,-30.488,34.069,-57.244,5.0,-32.87405,-60.6888,42.6,1.5555555555555554,-1.359,-11.250417
2839,1633988721.0,-0.174,-1.651,9.583,-0.003,0.0,0.001,266.3,-30.506,34.556,-57.244,5.0,-32.87404,-60.6888,42.7,0.8333333333333333,-1.651,-2.43545
2840,1633988722.0,-0.154,-0.736,9.626,-0.001,0.0,0.001,266.3,-29.213,33.9,-60.694,5.0,-32.87404,-60.68881,43.2,0.22222222222222224,-0.736,30.565184
2841,1633988723.0,-0.164,-0.803,9.762,0.001,-0.001,-0.0,266.3,-28.969,35.475,-58.688,5.0,-32.87404,-60.68881,43.4,0.0,-0.803,25.572985
2842,1633988724.0,-0.14,-0.733,9.693,0.001,-0.001,0.001,296.0,-30.675,35.494,-57.563,5.0,-32.87403,-60.68881,43.5,0.0,-0.733,24.874758
2843,1633988725.0,-0.15,-0.803,9.815,-0.0,0.0,-0.001,296.0,-30.713,36.6,-58.65,5.0,-32.87404,-60.68881,43.6,0.0,-0.803,11.153643
2844,1633988726.0,-0.176,-0.764,9.628,0.0,-0.001,-0.001,296.0,-29.944,35.006,-58.669,5.0,-32.87405,-60.68881,43.9,0.0,-0.764,-2.0998678
2845,1633988727.0,-0.152,-0.745,9.583,0.0,0.001,-0.0,296.0,-30.863,36.45,-58.8,5.0,-32.87405,-60.68881,43.9,0.19444444444444442,-0.745,-1.9221818
2846,1633988728.0,-0.15,-0.805,9.767,-0.001,-0.0,0.001,296.0,-30.694,35.494,-59.888,5.0,-32.87404,-60.68881,41.9,0.0,-0.805,-0.7279182
2847,1633988729.0,-0.142,-0.731,9.626,-0.0,0.0,-0.0,296.0,-28.988,36.581,-57.919,5.0,-32.87404,-60.68881,41.4,0.0,-0.731,-1.7666527
2848,1633988730.0,-0.164,-0.736,9.714,0.001,-0.001,0.0,296.0,-29.85,36.431,-58.519,5.0,-32.87404,-60.68881,41.2,0.0,-0.736,-2.4271367
2849,1633988731.0,-0.126,-0.726,9.619,0.0,-0.002,-0.001,296.0,-30.806,34.875,-58.013,5.0,-32.87404,-60.68881,41.0,0.0,-0.726,-2.3671732
2850,1633988732.0,-0.193,-0.779,9.808,0.0,-0.002,0.0,296.0,-31.556,35.681,-58.781,5.0,-32.87403,-60.68881,41.1,0.0,-0.779,-0.91728055
2851,1633988733.0,-0.207,-0.752,9.695,0.001,-0.002,-0.0,296.0,-29.794,34.538,-57.731,5.0,-32.87403,-60.68881,41.2,0.0,-0.752,0.38228065
2852,1633988734.0,-0.164,-0.75,9.633,-0.0,-0.001,-0.001,296.0,-30.544,35.663,-58.5,5.0,-32.87402,-60.68881,41.4,0.0,-0.75,-1.037741
2853,1633988735.0,-0.164,-0.793,9.87,0.001,0.002,0.001,296.0,-30.375,34.706,-59.119,5.0,-32.87401,-60.68882,41.3,0.0,-0.793,0.19861527
2854,1633988736.0,-0.133,-0.712,9.619,0.0,-0.001,-0.001,296.0,-31.144,36.3,-59.1,5.0,-32.87401,-60.68882,41.3,0.0,-0.712,0.21378423
2855,1633988737.0,-0.154,-0.697,9.614,-0.001,-0.002,0.0,296.0,-30.806,34.556,-58.8,5.0,-32.87401,-60.68882,41.3,0.0,-0.697,-0.29166025
2856,1633988738.0,-0.164,-0.738,9.559,0.001,-0.0,0.0,296.0,-30.375,34.706,-59.119,5.0,-32.87401,-60.68882,41.3,0.0,-0.738,-0.026729032
2857,1633988739.0,-0.133,-0.712,9.607,0.0,0.001,0.0,296.0,-30.656,34.706,-59.888,5.0,-32.87401,-60.68882,41.3,0.0,-0.712,0.34763288
2858,1633988740.0,-0.13,-0.807,9.801,0.0,-0.003,-0.0,296.0,-31.088,34.725,-57.863,5.0,-32.87401,-60.68882,41.3,0.0,-0.807,0.726802
2859,1633988741.0,-0.145,-0.791,9.731,0.001,-0.001,0.001,296.0,-30.056,34.069,-57.731,5.0,-32.87401,-60.68882,41.3,0.0,-0.791,1.3717604
2860,1633988742.0,-0.138,-0.817,9.777,0.002,-0.0,-0.0,296.0,-29.381,34.856,-60.844,5.0,-32.87401,-60.68882,41.3,0.0,-0.817,0.54777986
2861,1633988743.0,-0.157,-0.784,9.758,-0.001,0.0,0.0,296.0,-30.075,34.538,-57.263,5.0,-32.87401,-60.68882,41.3,0.0,-0.784,0.6703832
2862,1633988744.0,-0.133,-0.726,9.628,0.0,0.003,0.002,296.0,-30.075,34.538,-58.5,5.0,-32.87401,-60.68882,41.3,0.0,-0.726,0.2674455
2863,1633988745.0,-0.164,-0.817,9.868,-0.001,-0.0,0.002,296.0,-30.806,34.875,-57.713,5.0,-32.87401,-60.68882,41.3,0.0,-0.817,-0.21766804
2864,1633988746.0,-0.154,-0.769,9.825,0.001,-0.0,0.0,296.0,-29.794,34.538,-56.963,5.0,-32.87401,-60.68882,41.3,0.0,-0.769,-0.87082183
2865,1633988747.0,-0.109,-0.733,9.616,0.0,0.0,-0.001,296.0,-30.431,36.6,-59.438,5.0,-32.87401,-60.68882,41.3,0.0,-0.733,-0.768092
2866,1633988748.0,-0.128,-0.721,9.614,-0.001,-0.0,0.001,296.0,-30.525,35.344,-58.5,5.0,-32.87401,-60.68882,41.3,0.0,-0.721,-0.71607465
2867,1633988749.0,-0.19,-0.824,9.841,0.001,-0.001,0.001,296.0,-29.625,33.9,-59.906,5.0,-32.87401,-60.68882,41.3,0.0,-0.824,-1.056517
2868,1633988750.0,-0.123,-0.726,9.604,-0.0,0.002,0.001,296.0,-29.7,36.281,-58.669,5.0,-32.87401,-60.68882,41.3,0.0,-0.726,-1.4171125
2869,1633988751.0,-0.128,-0.74,9.607,0.003,-0.001,-0.0,296.0,-29.7,35.794,-59.906,5.0,-32.87401,-60.68882,41.3,0.0,-0.74,-1.961591
2870,1633988752.0,-0.13,-0.714,9.667,0.003,-0.003,-0.0,296.0,-28.669,35.306,-58.838,5.0,-32.87401,-60.68882,41.3,0.0,-0.714,-2.5816774
2871,1633988753.0,-0.166,-0.767,9.616,0.001,-0.001,-0.001,296.0,-30.413,36.281,-56.794,5.0,-32.87401,-60.68882,41.3,0.0,-0.767,-2.9991708
2872,1633988754.0,-0.09,-0.716,9.58,-0.0,0.001,-0.001,296.0,-31.125,35.513,-59.419,5.0,-32.87401,-60.68882,41.3,0.0,-0.716,-1.5262827
2873,1633988755.0,-0.178,-0.795,9.782,-0.001,0.002,0.002,296.0,-30.806,34.556,-59.569,5.0,-32.87401,-60.68882,41.3,0.0,-0.795,-1.6235538
2874,1633988756.0,-0.174,-0.805,9.755,-0.001,-0.0,0.002,296.0,-29.381,34.838,-58.838,5.0,-32.87401,-60.68882,41.3,0.0,-0.805,-1.0756986
2875,1633988757.0,-0.128,-0.712,9.643,0.0,0.0,0.0,296.0,-30.825,35.344,-59.569,5.0,-32.87401,-60.68882,41.3,0.0,-0.712,-0.9389672
2876,1633988758.0,-0.14,-0.733,9.705,-0.002,0.0,0.0,296.0,-30.675,35.494,-57.563,5.0,-32.87401,-60.68882,41.3,0.0,-0.733,0.33902836
2877,1633988759.0,-0.2,-0.812,9.853,-0.0,-0.0,-0.001,296.0,-30.675,35.025,-60.656,5.0,-32.87401,-60.68882,41.3,0.0,-0.812,0.2853654
2878,1633988760.0,-0.126,-0.748,9.65,-0.001,0.0,0.001,296.0,-29.663,35.006,-58.669,5.0,-32.87401,-60.68882,41.3,0.0,-0.748,-0.88049185
2879,1633988761.0,-0.159,-0.788,9.734,-0.001,-0.001,-0.0,296.0,-30.675,35.494,-57.563,5.0,-32.87401,-60.68882,41.3,0.0,-0.788,-0.094708726
2880,1633988762.0,-0.183,-0.755,9.664,-0.002,0.001,-0.001,296.0,-31.988,35.681,-58.763,5.0,-32.87401,-60.68882,41.3,0.0,-0.755,-0.18267016
2881,1633988763.0,-0.13,-0.776,9.791,0.0,-0.001,-0.001,296.0,-31.388,35.044,-56.306,5.0,-32.87401,-60.68882,41.3,0.0,-0.776,0.11971839
2882,1633988764.0,-0.13,-0.743,9.643,-0.001,0.001,-0.0,296.0,-29.794,34.856,-58.5,5.0,-32.87401,-60.68882,41.3,0.0,-0.743,-0.30597413
2883,1633988765.0,-0.166,-0.817,9.817,-0.001,0.001,0.001,296.0,-30.525,34.856,-58.8,5.0,-32.87401,-60.68882,41.3,0.0,-0.817,-0.1615886
2884,1633988766.0,-0.152,-0.743,9.698,-0.001,0.003,0.0,296.0,-30.675,35.025,-57.863,5.0,-32.87401,-60.68882,41.3,0.0,-0.743,0.7346976
2885,1633988767.0,-0.13,-0.795,9.774,-0.0,0.001,-0.001,296.0,-31.481,33.769,-57.225,5.0,-32.87401,-60.68882,41.3,0.0,-0.795,0.50840116
2886,1633988768.0,-0.159,-0.767,9.786,0.001,-0.001,-0.001,296.0,-29.063,34.05,-58.05,5.0,-32.87401,-60.68882,41.3,0.0,-0.767,0.19769384
2887,1633988769.0,-0.152,-0.793,9.71,0.001,-0.002,-0.001,296.0,-29.4,35.644,-58.838,5.0,-32.87401,-60.68882,41.3,0.0,-0.793,-0.0016776174
2888,1633988770.0,-0.14,-0.714,9.573,-0.001,0.002,0.001,296.0,-29.963,35.494,-57.881,5.0,-32.87401,-60.68882,41.3,0.0,-0.714,-0.48861092
2889,1633988771.0,-0.133,-0.779,9.626,0.001,0.001,-0.0,296.0,-30.356,34.238,-58.331,5.0,-32.87401,-60.68882,41.3,0.0,-0.779,-0.40390193
2890,1633988772.0,-0.123,-0.743,9.58,0.001,-0.001,-0.0,296.0,-31.594,37.575,-55.669,5.0,-32.87401,-60.68882,41.3,0.0,-0.743,-2.4073532
2891,1633988773.0,-0.15,-0.815,9.758,0.0,0.0,0.002,296.0,-30.525,35.344,-58.5,5.0,-32.87401,-60.68882,41.3,0.0,-0.815,-2.049924
2892,1633988774.0,-0.183,-0.795,9.793,-0.001,-0.0,0.001,296.0,-30.844,35.981,-59.569,5.0,-32.87401,-60.68882,41.3,0.0,-0.795,-2.495228
2893,1633988775.0,-0.13,-0.772,9.774,-0.0,0.002,0.001,296.0,-29.794,34.538,-59.588,5.0,-32.87401,-60.68882,41.3,0.0,-0.772,-1.2177548
2894,1633988776.0,-0.128,-0.728,9.604,0.0,0.002,-0.001,296.0,-30.375,34.706,-58.65,5.0,-32.87401,-60.68882,41.3,0.0,-0.728,0.22996719
2895,1633988777.0,-0.135,-0.791,9.829,0.001,0.0,0.003,241.9,-30.544,35.963,-56.156,5.0,-32.87401,-60.68882,41.3,0.0,-0.791,-0.77643603
2896,1633988778.0,-0.198,0.287,9.884,0.007,0.0,0.001,218.4,-30.506,34.556,-58.031,5.0,-32.87401,-60.68882,41.3,0.0,0.287,-8.897155
2897,1633988779.0,-0.159,0.373,9.691,-0.017,-0.001,-0.01,218.4,-28.856,32.306,-53.719,5.0,-32.87398,-60.68883,41.7,0.5555555555555556,0.373,-10.902175
2898,1633988780.0,-0.394,0.577,10.172,-0.021,-0.007,-0.002,218.4,-29.25,35.794,-56.044,5.0,-32.87398,-60.68883,41.5,1.972222222222222,0.577,-10.56568
2899,1633988781.0,0.042,1.31,9.662,0.053,-0.008,-0.001,196.9,-29.063,34.519,-56.981,5.0,-32.87396,-60.68884,41.6,3.194444444444444,1.31,-10.144094
2900,1633988782.0,-0.502,0.754,9.556,-0.072,-0.005,-0.007,196.9,-30.094,34.856,-60.056,5.0,-32.87394,-60.68885,42.0,3.3611111111111107,0.754,-12.200586
2901,1633988783.0,-0.557,0.622,10.17,-0.008,-0.008,-0.004,177.8,-29.081,34.519,-57.75,5.0,-32.8739,-60.68885,42.2,4.361111111111111,0.622,-16.584993
2902,1633988784.0,-0.926,-0.611,8.694,-0.074,0.022,0.004,177.8,-30.769,34.069,-55.688,5.0,-32.87386,-60.68887,42.5,5.444444444444445,-0.611,-18.842657
2903,1633988785.0,-0.377,-0.254,9.576,0.019,-0.003,-0.008,177.8,-31.538,35.363,-58.781,5.0,-32.8738,-60.68889,42.6,6.75,-0.254,-16.109535
2904,1633988786.0,-0.274,0.057,8.761,-0.064,-0.017,-0.003,197.9,-23.119,37.256,-57.281,5.0,-32.87374,-60.6889,42.6,6.638888888888888,0.057,-16.715258
2905,1633988787.0,-0.487,-0.434,9.521,0.005,-0.008,-0.002,197.9,-28.444,32.625,-56.363,5.0,-32.87371,-60.68891,41.3,6.638888888888888,-0.434,-15.518969
2906,1633988788.0,-0.578,-0.994,9.75,-0.04,-0.005,0.014,220.1,-29.794,34.856,-55.088,5.0,-32.87364,-60.68894,42.0,7.388888888888889,-0.994,-18.00704
2907,1633988789.0,-0.466,-0.836,8.917,-0.009,-0.016,-0.009,220.1,-29.063,34.519,-56.981,5.0,-32.87356,-60.68896,42.4,7.527777777777778,-0.836,-13.716698
2908,1633988790.0,-0.049,-1.347,10.397,0.021,-0.014,-0.008,245.7,-27.919,34.5,-55.763,5.0,-32.87348,-60.68899,42.0,7.583333333333333,-1.347,-16.399923
2909,1633988791.0,-0.375,-1.109,9.547,0.022,-0.007,0.012,245.7,-27.525,35.756,-54.844,5.0,-32.87342,-60.68901,42.3,7.5,-1.109,-11.164622
2910,1633988792.0,-0.205,-2.419,9.98,-0.012,0.005,0.013,245.7,-27.675,35.606,-57.0,5.0,-32.87329,-60.68906,44.8,6.833333333333334,-2.419,-11.220148
2911,1633988793.0,-0.389,-1.407,9.75,-0.017,-0.021,-0.018,245.7,-28.894,33.881,-54.806,5.0,-32.87326,-60.68907,45.5,5.416666666666667,-1.407,-12.781911
2912,1633988794.0,0.536,-0.934,9.88,0.011,0.025,-0.135,222.4,-27.75,33.863,-55.294,5.0,-32.87321,-60.68908,45.5,5.027777777777778,-0.934,-12.491971
2913,1633988795.0,-0.387,-1.502,9.53,-0.026,0.032,-0.019,202.1,-30.075,34.856,-53.85,5.0,-32.87317,-60.68909,46.2,4.777777777777778,-1.502,-15.040015
2914,1633988796.0,-0.569,0.113,9.329,-0.024,-0.055,0.058,183.0,-29.7,36.263,-56.025,5.0,-32.87313,-60.68909,46.6,5.249999999999999,0.113,-13.730453
2915,1633988797.0,-0.09,-0.132,10.469,0.024,-0.028,0.048,204.6,-27.075,35.438,-52.519,5.0,-32.87308,-60.6891,45.9,6.166666666666666,-0.132,-12.823333
2916,1633988798.0,-0.719,-0.189,10.113,-0.033,0.025,0.062,204.6,-32.456,32.681,-54.413,5.0,-32.87302,-60.68911,47.0,6.777777777777777,-0.189,-11.746812
2917,1633988799.0,-1.51,-1.044,10.004,-0.018,-0.016,0.071,228.1,-27.0,32.588,-56.4,5.0,-32.87294,-60.68913,45.7,7.638888888888888,-1.044,-14.988427
2918,1633988800.0,-0.791,-0.017,9.657,0.023,0.007,0.065,254.0,-29.269,31.688,-52.763,5.0,-32.87294,-60.68913,45.7,7.638888888888888,-0.017,-18.098982
2919,1633988801.0,-0.904,-0.12,9.667,0.005,0.021,0.075,285.8,-23.269,32.363,-56.644,5.0,-32.87287,-60.68916,46.1,7.833333333333333,-0.12,-25.347075
2920,1633988802.0,-1.153,-0.341,9.834,-0.005,-0.032,0.09,318.8,-23.756,34.594,-54.919,5.0,-32.8728,-60.6892,45.3,8.36111111111111,-0.341,-27.186762
2921,1633988803.0,-1.575,-0.103,10.402,-0.008,0.008,0.112,318.8,-24.938,30.825,-55.819,5.0,-32.87273,-60.68924,46.4,8.694444444444445,-0.103,-36.874496
2922,1633988804.0,-0.83,-0.081,9.906,-0.007,-0.014,0.086,354.8,-20.55,32.944,-52.669,5.0,-32.87266,-60.6893,46.5,9.222222222222223,-0.081,-34.788483
2923,1633988805.0,-0.418,0.029,9.789,-0.018,0.012,0.038,354.8,-19.763,30.263,-57.806,5.0,-32.8726,-60.68938,46.7,9.88888888888889,0.029,-43.34399
2924,1633988806.0,-0.976,0.151,10.22,0.047,-0.052,-0.004,354.8,-22.538,32.044,-58.2,5.0,-32.87253,-60.68945,47.0,10.666666666666666,0.151,-45.43993
2925,1633988807.0,-0.31,-0.918,9.279,-0.007,0.027,0.026,354.8,-20.006,33.9,-55.631,5.0,-32.87247,-60.68954,45.9,11.527777777777777,-0.918,-43.03108
2926,1633988808.0,-0.138,-0.221,9.128,-0.023,-0.024,-0.029,321.6,-16.369,27.825,-54.3,5.0,-32.8724,-60.68963,45.8,11.777777777777777,-0.221,-51.25
2927,1633988809.0,-0.439,-1.013,8.026,-0.056,0.02,-0.012,321.6,-19.744,29.775,-55.013,5.0,-32.87232,-60.68972,46.1,12.166666666666666,-1.013,-50.71115
2928,1633988810.0,-0.078,-0.894,10.132,0.022,-0.03,-0.05,321.6,-20.006,29.006,-54.694,5.0,-32.87224,-60.68982,46.1,12.472222222222221,-0.894,-46.992603
2929,1633988811.0,0.66,-1.293,10.994,-0.005,-0.023,-0.07,290.4,-20.269,32.794,-57.956,5.0,-32.87217,-60.68991,47.1,12.583333333333332,-1.293,-41.576942
2930,1633988812.0,1.314,-1.395,10.035,0.025,-0.016,-0.106,290.4,-22.894,33.938,-58.669,5.0,-32.87208,-60.69,45.8,12.63888888888889,-1.395,-39.387768
2931,1633988813.0,1.038,-1.291,11.089,0.049,0.05,-0.116,264.0,-24.881,33.825,-56.456,5.0,-32.87199,-60.69008,45.2,12.11111111111111,-1.291,-33.751247
2932,1633988814.0,1.376,-0.956,9.765,0.01,-0.01,-0.127,239.8,-25.219,35.4,-56.438,5.0,-32.8719,-60.69015,45.4,11.666666666666666,-0.956,-37.26781
2933,1633988815.0,0.262,-1.04,10.306,0.016,-0.014,-0.066,239.8,-27.788,34.65,-56.063,5.0,-32.87181,-60.6902,45.4,11.333333333333332,-1.04,-21.815966
2934,1633988816.0,0.092,-0.824,10.007,0.004,-0.019,-0.019,239.8,-25.5,35.25,-55.819,5.0,-32.87171,-60.69023,45.5,11.166666666666668,-0.824,-21.989283
2935,1633988817.0,-0.066,-0.494,8.974,-0.027,0.021,0.001,239.8,-28.594,38.138,-52.181,5.0,-32.87161,-60.69026,46.7,11.027777777777779,-0.494,-18.186083
2936,1633988818.0,-0.238,-0.297,10.687,0.011,-0.041,-0.017,267.8,-26.344,34.163,-57.975,5.0,-32.87151,-60.69029,47.6,11.083333333333332,-0.297,-16.90172
2937,1633988819.0,0.919,-0.18,7.75,-0.043,-0.034,-0.023,267.8,-29.231,35.475,-54.019,5.0,-32.87141,-60.69032,47.6,11.305555555555555,-0.18,-17.98387
2938,1633988820.0,0.313,-0.786,10.541,0.067,-0.011,-0.013,267.8,-28.931,34.688,-56.363,5.0,-32.87132,-60.69035,48.3,11.527777777777777,-0.786,-20.352842
2939,1633988821.0,-0.092,-0.762,9.008,-0.007,0.067,0.042,219.4,-28.369,35.306,-55.444,5.0,-32.87122,-60.69037,48.5,12.083333333333332,-0.762,-18.366915
2940,1633988822.0,-1.113,-1.246,10.881,0.024,0.022,0.087,174.5,-27.225,35.606,-56.25,5.0,-32.87112,-60.6904,48.5,11.944444444444445,-1.246,-22.300251
2941,1633988823.0,-1.098,-0.858,9.42,0.015,-0.026,0.11,109.3,-24.769,34.444,-58.163,5.0,-32.87102,-60.69042,49.2,11.722222222222223,-0.858,-26.218204
2942,1633988824.0,-1.443,-1.064,9.48,0.017,0.019,0.136,140.1,-24.338,34.763,-56.625,5.0,-32.87091,-60.69046,49.3,11.583333333333334,-1.064,-27.700777
2943,1633988825.0,-2.157,-0.93,9.272,-0.06,-0.005,0.184,181.2,-24.15,33.338,-58.481,5.0,-32.87082,-60.6905,48.5,11.38888888888889,-0.93,-31.983183
2944,1633988826.0,-2.102,-1.359,9.834,0.0,-0.002,0.168,228.3,-18.863,33.881,-59.531,5.0,-32.87074,-60.69056,49.0,11.11111111111111,-1.359,-41.036278
2945,1633988827.0,-1.048,-1.296,9.238,0.01,-0.011,0.125,256.9,-17.738,29.906,-58.313,5.0,-32.87067,-60.69063,48.8,10.666666666666666,-1.296,-48.661743
2946,1633988828.0,-1.448,-1.08,9.863,0.003,-0.013,0.146,328.9,-14.4,28.744,-58.388,5.0,-32.87061,-60.69072,50.0,10.13888888888889,-1.08,-54.129456
2947,1633988829.0,-1.594,-1.272,9.475,-0.041,-0.011,0.146,366.1,-14.775,27.169,-56.831,5.0,-32.87056,-60.69083,49.8,9.972222222222221,-1.272,-62.203556
2948,1633988830.0,-1.11,-1.347,9.439,-0.015,-0.003,0.137,366.1,-14.438,25.106,-58.238,5.0,-32.87049,-60.69103,49.5,9.416666666666666,-1.347,-68.64383
2949,1633988831.0,-0.883,-1.383,9.772,0.018,0.016,0.092,366.1,-12.206,22.238,-57.956,5.0,-32.87048,-60.69112,49.4,8.63888888888889,-1.383,-73.44464
2950,1633988832.0,-0.403,-1.881,9.782,0.003,-0.027,0.082,366.1,-13.613,21.469,-59.794,5.0,-32.87047,-60.69121,48.9,7.916666666666666,-1.881,-77.771965
2951,1633988833.0,-0.758,-1.073,9.43,-0.001,0.003,0.058,366.1,-12.188,21.919,-57.956,5.0,-32.87047,-60.69128,48.7,6.972222222222222,-1.073,-76.3273
2952,1633988834.0,-0.458,0.134,9.892,-0.017,-0.007,0.053,366.1,-12.488,22.088,-58.894,5.0,-32.87047,-60.69134,46.4,6.305555555555555,0.134,-85.00283
2953,1633988835.0,-0.011,-0.144,9.734,-0.017,0.01,0.012,366.1,-12.15,20.644,-58.275,5.0,-32.87047,-60.69142,46.3,7.0,-0.144,-87.70501
2954,1633988836.0,-0.382,-1.028,10.237,-0.023,-0.011,0.007,366.1,-12.169,21.45,-57.956,5.0,-32.87048,-60.69149,44.8,7.277777777777778,-1.028,-85.96905
2955,1633988837.0,-0.195,0.251,9.619,-0.024,0.033,0.016,366.1,-13.144,20.194,-58.406,5.0,-32.87048,-60.69149,44.8,7.277777777777778,0.251,-92.403114
2956,1633988838.0,-0.411,0.68,9.353,-0.125,0.032,0.008,366.1,-13.463,21.3,-58.088,5.0,-32.87048,-60.69157,44.8,7.638888888888888,0.68,-92.493835
2957,1633988839.0,0.099,-0.204,9.205,0.053,-0.043,-0.007,366.1,-13.575,20.363,-59.025,5.0,-32.8705,-60.69166,45.8,8.833333333333334,-0.204,-89.32569
2958,1633988840.0,-0.104,-0.76,9.722,-0.045,0.025,0.041,408.5,-12.0,20.175,-58.425,5.0,-32.87051,-60.69176,45.4,9.166666666666666,-0.76,-91.56448
2959,1633988841.0,-0.537,-0.16,9.444,0.01,0.005,0.021,408.5,-13.406,19.406,-59.644,5.0,-32.87052,-60.69186,44.4,9.63888888888889,-0.16,-98.31321
2960,1633988842.0,-0.085,-0.704,9.054,0.03,-0.03,-0.023,408.5,-12.356,17.813,-58.425,5.0,-32.87054,-60.69196,43.0,10.499999999999998,-0.704,-97.835815
2961,1633988843.0,0.414,-0.245,9.868,0.039,0.036,-0.018,408.5,-13.294,20.363,-57.469,5.0,-32.87056,-60.69207,43.5,11.055555555555555,-0.245,-87.86923
2962,1633988844.0,-0.621,-0.297,9.097,0.037,-0.011,-0.016,408.5,-14.156,20.531,-58.069,5.0,-32.87058,-60.6922,42.6,11.805555555555555,-0.297,-96.23103
2963,1633988845.0,-0.602,-0.57,10.445,0.034,-0.023,0.021,366.6,-13.275,19.575,-57.938,5.0,-32.87059,-60.69233,41.6,12.75,-0.57,-98.437386
2964,1633988846.0,0.871,-1.013,10.12,-0.042,0.02,0.008,366.6,-12.45,20.981,-57.638,5.0,-32.87061,-60.69247,40.9,13.25,-1.013,-88.7666
2965,1633988847.0,-0.233,-0.415,8.718,0.021,0.002,0.011,366.6,-14.325,21.488,-57.131,5.0,-32.87063,-60.69261,39.4,13.333333333333332,-0.415,-91.23273
2966,1633988848.0,0.313,-0.103,8.584,-0.0,-0.024,-0.006,366.6,-12.413,19.706,-58.425,5.0,-32.87065,-60.69276,40.0,13.444444444444443,-0.103,-95.776344
2967,1633988849.0,0.157,-0.757,9.477,-0.003,0.009,-0.016,366.6,-12.169,21.131,-58.744,5.0,-32.87067,-60.6929,39.7,13.694444444444443,-0.757,-97.44753
2968,1633988850.0,0.514,-0.535,9.035,-0.061,-0.022,-0.001,366.6,-11.963,19.388,-57.656,5.0,-32.87068,-60.69305,38.7,13.833333333333332,-0.535,-97.77135
2969,1633988851.0,0.085,-0.52,10.078,0.015,0.0,-0.011,366.6,-12.431,20.175,-58.106,5.0,-32.8707,-60.69319,39.2,13.75,-0.52,-97.90592
2970,1633988852.0,0.186,0.06,9.279,0.007,-0.013,0.003,366.6,-13.35,21.938,-59.794,5.0,-32.87071,-60.69334,39.8,13.86111111111111,0.06,-76.08133
2971,1633988853.0,0.109,-0.276,9.573,-0.007,0.022,0.004,366.6,-12.694,19.706,-59.194,5.0,-32.87072,-60.69349,40.1,14.222222222222223,-0.276,-93.815346
